"","name","text"
"249","TRUMP","i just got today the as you know the endorsement of the fraternal order of police we just just came in we have endorsements from i think almost every police group very i mean a large percentage of them in the united states "
"250","TRUMP","we have a situation where we have our inner cities african americans hispanics are living in he ll because it s so dangerous you walk down the street you get shot "
"251","TRUMP","in chicago they ve had thousands of shootings thousands since january st thousands of shootings and i m saying where is this is this a war torn country what are we doing and we have to stop the violence we have to bring back law and order in a place like chicago where thousands of people have been killed thousands over the last number of years in fact almost have been killed since barack obama became president over almost people in chicago have been killed we have to bring back law and order "
"252","TRUMP","now whether or not in a place like chicago you do stop and frisk which worked very well mayor giuliani is here worked very well in new york it brought the crime rate way down but you take the gun away from criminals that shouldn t be having it "
"253","TRUMP","we have gangs roaming the street and in many cases they re illegally here illegal immigrants and they have guns and they shoot people and we have to be very strong and we have to be very vigilant "
"254","TRUMP","we have to be we have to know what we re doing right now our police in many cases are afraid to do anything we have to protect our inner cities because african american communities are being decimated by crime decimated "
"255","HOLT"," your two your two minutes expired but i do want to follow up stop and frisk was ruled unconstitutional in new york because it largely singled out black and hispanic young men "
"256","TRUMP"," no you re wrong it went before a judge who was a very against police judge it was taken away from her and our mayor our new mayor refused to go forward with the case they would have won an appeal if you look at it throughout the country there are many places where it s allowed "
"257","HOLT"," the argument is that it s a form of racial profiling "
"258","TRUMP"," no the argument is that we have to take the guns away from these people that have them and they are bad people that shouldn t have them "
"259","TRUMP","these are felons these are people that are bad people that shouldn t be when you have shootings in chicago from january st when you have people killed in chicago by guns from the beginning of the presidency of barack obama his hometown you have to have stop and frisk "
"260","TRUMP","you need more police you need a better community you know relation you don t have good community relations in chicago it s terrible i have property there it s terrible what s going on in chicago "
"261","TRUMP","but when you look and chicago s not the only you go to ferguson you go to so many different places you need better relationships i agree with secretary clinton on this "
"262","TRUMP","you need better relationships between the communities and the police because in some cases it s not good "
"263","TRUMP","but you look at dallas where the relationships were really studied the relationships were really a beautiful thing and then five police officers were killed one night very violently so there s some bad things going on some really bad things "
"264","HOLT"," secretary clinton"
"265","TRUMP"," but we need lester we need law and order and we need law and order in the inner cities because the people that are most affected by what s happening are african american and hispanic people and it s very unfair to them what our politicians are allowing to happen "
"266","HOLT"," secretary clinton "
"267","CLINTON"," well i ve heard i ve heard donald say this at his rallies and it s really unfortunate that he paints such a dire negative picture of black communities in our country "
"268","TRUMP"," ugh "
"269","CLINTON"," you know the vibrancy of the black church the black businesses that employ so many people the opportunities that so many families are working to provide for their kids there s a lot that we should be proud of and we should be supporting and lifting up "
"270","CLINTON","but we do always have to make sure we keep people safe there are the right ways of doing it and then there are ways that are ineffective stop and frisk was found to be unconstitutional and in part because it was ineffective it did not do what it needed to do "
"271","CLINTON","now i believe in community policing and in fact violent crime is one half of what it was in property crime is down percent we just don t want to see it creep back up we ve had years of very good cooperation "
"272","CLINTON","but there were some problems some unintended consequences too many young african american and latino men ended up in jail for nonviolent offenses and it s just a fact that if you re a young african american man and you do the same thing as a young white man you are more likely to be arrested charged convicted and incarcerated so we ve got to address the systemic racism in our criminal justice system we cannot just say law and order we have to say we have to come forward with a plan that is going to divert people from the criminal justice system deal with mandatory minimum sentences which have put too many people away for too long for doing too little "
"273","CLINTON","we need to have more second chance programs i m glad that we re ending private prisons in the federal system i want to see them ended in the state system you shouldn t have a profit motivation to fill prison cells with young americans so there are some positive ways we can work on this "
"274","CLINTON","and i believe strongly that commonsense gun safety measures would assist us right now and this is something donald has supported along with the gun lobby right now we ve got too many military style weapons on the streets in a lot of places our police are outgunned we need comprehensive background checks and we need to keep guns out of the hands of those who will do harm "
"275","CLINTON","and we finally need to pass a prohibition on anyone who s on the terrorist watch list from being able to buy a gun in our country if you re too dangerous to fly you are too dangerous to buy a gun so there are things we can do and we ought to do it in a bipartisan way "
"276","HOLT"," secretary clinton last week you said we ve got to do everything possible to improve policing to go right at implicit bias do you believe that police are implicitly biased against black people "
"277","CLINTON"," lester i think implicit bias is a problem for everyone not just police i think unfortunately too many of us in our great country jump to conclusions about each other and therefore i think we need all of us to be asking hard questions about you know why am i feeling this way "
"278","CLINTON","but when it comes to policing since it can have literally fatal consequences i have said in my first budget we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers "
"279","CLINTON","i ve met with a group of very distinguished experienced police chiefs a few weeks ago they admit it s an issue they ve got a lot of concerns mental health is one of the biggest concerns because now police are having to handle a lot of really difficult mental health problems on the street "
"280","CLINTON","they want support they want more training they want more assistance and i think the federal government could be in a position where we would offer and provide that "
"281","HOLT"," mr trump"
"282","TRUMP"," i d like to respond to that "
"283","HOLT"," please "
"284","TRUMP"," first of all i agree and a lot of people even within my own party want to give certain rights to people on watch lists and no fly lists i agree with you when a person is on a watch list or a no fly list and i have the endorsement of the which i m very proud of these are very very good people and they re protecting the second amendment "
"285","TRUMP","but i think we have to look very strongly at no fly lists and watch lists and when people are on there even if they shouldn t be on there we ll help them we ll help them legally we ll help them get off but i tend to agree with that quite strongly "
"286","TRUMP","i do want to bring up the fact that you were the one that brought up the words super predator about young black youth and that s a term that i think was a it s it s been horribly met as you know i think you ve apologized for it but i think it was a terrible thing to say "
"287","TRUMP","and when it comes to stop and frisk you know you re talking about takes guns away well i m talking about taking guns away from gangs and people that use them and i don t think i really don t think you disagree with me on this if you want to know the truth "
"288","TRUMP","i think maybe there s a political reason why you can t say it but i really don t believe in new york city stop and frisk we had murders and stop and frisk brought it down to murders five hundred murders is a lot of murders it s hard to believe is like supposed to be good "
"289","TRUMP","but we went from to and it was continued on by mayor bloomberg and it was terminated by current mayor but stop and frisk had a tremendous impact on the safety of new york city tremendous beyond belief so when you say it has no impact it really did it had a very very big impact "
"290","CLINTON"," well it s also fair to say if we re going to talk about mayors that under the current mayor crime has continued to drop including murders so there is"
"291","TRUMP"," no you re wrong you re wrong "
"292","CLINTON"," no i m not "
"293","TRUMP"," murders are up all right you check it "
"294","CLINTON"," new york new york has done an excellent job and i give credit i give credit across the board going back two mayors two police chiefs because it has worked and other communities need to come together to do what will work as well "
"295","CLINTON","look one murder is too many but it is important that we learn about what has been effective and not go to things that sound good that really did not have the kind of impact that we would want who disagrees with keeping neighborhoods safe "
"296","CLINTON","but let s also add no one should disagree about respecting the rights of young men who live in those neighborhoods and so we need to do a better job of working again with the communities faith communities business communities as well as the police to try to deal with this problem "
"297","HOLT"," this conversation is about race and so mr trump i have to ask you for five"
"298","TRUMP"," i d like to just respond if i might "
"299","HOLT"," please seconds "
"300","TRUMP"," i d just like to respond "
"301","HOLT"," please respond then i ve got a quick follow up for you "
"302","TRUMP"," i will look the african american community has been let down by our politicians they talk good around election time like right now and after the election they said see ya later i ll see you in four years "
"303","TRUMP","the african american community because look the community within the inner cities has been so badly treated they ve been abused and used in order to get votes by democrat politicians because that s what it is they ve controlled these communities for up to years "
"304","HOLT"," mr trump let me"
"305","CLINTON"," well i i do think"
"306","TRUMP"," and i will tell you you look at the inner cities and i just left detroit and i just left philadelphia and i just you know you ve seen me i ve been all over the place you decided to stay home and that s but i will tell you i ve been all over and i ve met some of the greatest people i ll ever meet within these communities and they are very very upset with what their politicians have told them and what their politicians have done "
"307","HOLT"," mr trump i"
"308","CLINTON"," i think i think i think donald just criticized me for preparing for this debate and yes i did and you know what else i prepared for i prepared to be president and i think that s a good thing "
"309","HOLT"," mr trump for five years you perpetuated a false claim that the nation s first black president was not a natural born citizen you questioned his legitimacy in the last couple of weeks you acknowledged what most americans have accepted for years the president was born in the united states can you tell us what took you so long "
"310","TRUMP"," i ll tell you very well just very simple to say sidney blumenthal works for the campaign and close very close friend of secretary clinton and her campaign manager patti doyle went to during the campaign her campaign against president obama fought very hard and you can go look it up and you can check it out "
"311","TRUMP","and if you look at this past week patti solis doyle was on wolf blitzer saying that this happened blumenthal sent mcclatchy highly respected reporter at mcclatchy to kenya to find out about it they were pressing it very hard she failed to get the birth certificate "
"312","TRUMP","when i got involved i didn t fail i got him to give the birth certificate so i m satisfied with it and i ll tell you why i m satisfied with it "
"313","HOLT"," that was"
"314","TRUMP"," because i want to get on to defeating isis because i want to get on to creating jobs because i want to get on to having a strong border because i want to get on to things that are very important to me and that are very important to the country "
"315","HOLT"," i will let you respond it s important but i just want to get the answer here the birth certificate was produced in you ve continued to tell the story and question the president s legitimacy in "
"316","TRUMP"," yeah "
"317","HOLT"," as recently as january so the question is what changed your mind "
"318","TRUMP"," well nobody was pressing it nobody was caring much about it i figured you d ask the question tonight of course but nobody was caring much about it but i was the one that got him to produce the birth certificate and i think i did a good job "
"319","TRUMP","secretary clinton also fought it i mean you know now everybody in mainstream is going to say oh that s not true look it s true sidney blumenthal sent a reporter you just have to take a look at the last week the interview with your former campaign manager and she was involved but just like she can t bring back jobs she can t produce "
"320","HOLT"," i m sorry i m just going to follow up and i will let you respond to that because there s a lot there but we re talking about racial healing in this segment what do you say to americans people of color who"
"321","TRUMP"," well it was very i say nothing i say nothing because i was able to get him to produce it he should have produced it a long time before i say nothing "
"322","TRUMP","but let me just tell you when you talk about healing i think that i ve developed very very good relationships over the last little while with the african american community i think you can see that "
"323","TRUMP","and i feel that they really wanted me to come to that conclusion and i think i did a great job and a great service not only for the country but even for the president in getting him to produce his birth certificate "
"324","HOLT"," secretary clinton "
"325","CLINTON"," well just listen to what you heard "
"326","CLINTON","and clearly as donald just admitted he knew he was going to stand on this debate stage and lester holt was going to be asking us questions so he tried to put the whole racist birther lie to bed "
"327","CLINTON","but it can t be dismissed that easily he has really started his political activity based on this racist lie that our first black president was not an american citizen there was absolutely no evidence for it but he persisted he persisted year after year because some of his supporters people that he was trying to bring into his fold apparently believed it or wanted to believe it "
"328","CLINTON","but remember donald started his career back in being sued by the justice department for racial discrimination because he would not rent apartments in one of his developments to african americans and he made sure that the people who worked for him understood that was the policy he actually was sued twice by the justice department "
"329","CLINTON","so he has a long record of engaging in racist behavior and the birther lie was a very hurtful one you know barack obama is a man of great dignity and i could tell how much it bothered him and annoyed him that this was being touted and used against him "
"330","CLINTON","but i like to remember what michelle obama said in her amazing speech at our democratic national convention when they go low we go high and barack obama went high despite donald trump s best efforts to bring him down "
"331","HOLT"," mr trump you can respond and we re going to move on to the next segment "
"332","TRUMP"," i would love to respond first of all i got to watch in preparing for this some of your debates against barack obama you treated him with terrible disrespect and i watched the way you talk now about how lovely everything is and how wonderful you are it doesn t work that way you were after him you were trying to you even sent out or your campaign sent out pictures of him in a certain garb very famous pictures i don t think you can deny that "
"333","TRUMP","but just last week your campaign manager said it was true so when you tried to act holier than thou it really doesn t work it really doesn t "
"334","TRUMP","now as far as the lawsuit yes when i was very young i went into my father s company had a real estate company in brooklyn and queens and we along with many many other companies throughout the country it was a federal lawsuit were sued we settled the suit with zero with no admission of guilt it was very easy to do "
"335","TRUMP","i notice you bring that up a lot and you know i also notice the very nasty commercials that you do on me in so many different ways which i don t do on you maybe i m trying to save the money "
"336","TRUMP","but frankly i look i look at that and i say isn t that amazing because i settled that lawsuit with no admission of guilt but that was a lawsuit brought against many real estate firms and it s just one of those things "
"337","TRUMP","i ll go one step further in palm beach florida tough community a brilliant community a wealthy community probably the wealthiest community there is in the world i opened a club and really got great credit for it no discrimination against african americans against muslims against anybody and it s a tremendously successful club and i m so glad i did it and i have been given great credit for what i did and i m very very proud of it and that s the way i feel that is the true way i feel "
"338","HOLT"," our next segment is called securing america we want to start with a st century war happening every day in this country our institutions are under cyber attack and our secrets are being stolen so my question is who s behind it and how do we fight it "
"339","HOLT","secretary clinton this answer goes to you "
"340","CLINTON"," well i think cyber security cyber warfare will be one of the biggest challenges facing the next president because clearly we re facing at this point two different kinds of adversaries there are the independent hacking groups that do it mostly for commercial reasons to try to steal information that they can use to make money "
"341","CLINTON","but increasingly we are seeing cyber attacks coming from states organs of states the most recent and troubling of these has been russia there s no doubt now that russia has used cyber attacks against all kinds of organizations in our country and i am deeply concerned about this i know donald s very praiseworthy of vladimir putin but putin is playing a really"
"342","...tough, long game here. And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee. And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information. We need to make it very clear—whether it's Russia, China, Iran or anybody else—the United States has much greater capacity. And we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information.","tough long game here and one of the things he s done is to let loose cyber attackers to hack into government files to hack into personal files hack into the democratic national committee and we recently have learned that you know that this is one of their preferred methods of trying to wreak havoc and collect information we need to make it very clear whether it s russia china iran or anybody else the united states has much greater capacity and we are not going to sit idly by and permit state actors to go after our information our private sector information or our public sector information "
"343","...tough, long game here. And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee. And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information. We need to make it very clear—whether it's Russia, China, Iran or anybody else—the United States has much greater capacity. And we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information.","and we re going to have to make it clear that we don t want to use the kinds of tools that we have we don t want to engage in a different kind of warfare but we will defend the citizens of this country "
"344","...tough, long game here. And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee. And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information. We need to make it very clear—whether it's Russia, China, Iran or anybody else—the United States has much greater capacity. And we are not going to sit idly by and permit state actors to go after our information, our private-sector information or our public-sector information.","and the russians need to understand that i think they ve been treating it as almost a probing how far would we go how much would we do and that s why i was so i was so shocked when donald publicly invited putin to hack into americans that is just unacceptable it s one of the reasons why national security officials who served in republican information in administrations"
"345","HOLT"," your two minutes have expired "
"346","CLINTON"," have said that donald is unfit to be the commander in chief it s comments like that that really worry people who understand the threats that we face "
"347","HOLT"," mr trump you have two minutes and the same question who s behind it and how do we fight it "
"348","TRUMP"," i do want to say that i was just endorsed and more are coming next week it will be over admirals many of them here admirals and generals endorsed me to lead this country that just happened and many more are coming and i m very proud of it "
"349","TRUMP","in addition i was just endorsed by ice they ve never endorsed anybody before on immigration i was just endorsed by ice i was just recently endorsed border patrol agents "
"350","TRUMP","so when secretary clinton talks about this i mean i ll take the admirals and i ll take the generals any day over the political hacks that i see that have led our country so brilliantly over the last years with their knowledge because look at the mess that we re in look at the mess that we re in "
"351","TRUMP","as far as the cyber i agree to parts of what secretary clinton said we should be better than anybody else and perhaps we re not i don t think anybody knows it was russia that broke into the she s saying russia russia russia but i don t maybe it was i mean it could be russia but it could also be china it could also be lots of other people it also could be somebody sitting on their bed that weighs pounds "
"352","TRUMP","you don t know who broke in to "
"353","TRUMP","but what did we learn with we learned that bernie sanders was taken advantage of by your people by debbie wasserman schultz look what happened to her but bernie sanders was taken advantage of that s what we learned "
"354","TRUMP","now whether that was russia whether that was china whether it was another country we don t know because the truth is under president obama we ve lost control of things that we used to have control over "
"355","TRUMP","we came in with the internet we came up with the internet and i think secretary clinton and myself would agree very much when you look at what isis is doing with the internet they re beating us at our own game isis "
"356","TRUMP","so we have to get very very tough on cyber and cyber warfare it is it is a huge problem i have a son he s years old he has computers he is so good with these computers it s unbelievable the security aspect of cyber is very very tough and maybe it s hardly doable "
"357","TRUMP","but i will say we are not doing the job we should be doing but that s true throughout our whole governmental society we have so many things that we have to do better lester and certainly cyber is one of them "
"358","HOLT"," secretary clinton "
"359","CLINTON"," well i think there are a number of issues that we should be addressing i have put forth a plan to defeat isis it does involve going after them online i think we need to do much more with our tech companies to prevent isis and their operatives from being able to use the internet to radicalize even direct people in our country and europe and elsewhere "
"360","CLINTON","but we also have to intensify our air strikes against isis and eventually support our arab and kurdish partners to be able to actually take out isis in raqqa end their claim of being a caliphate "
"361","CLINTON","we re making progress our military is assisting in iraq and we re hoping that within the year we ll be able to push isis out of iraq and then you know really squeeze them in syria "
"362","CLINTON","but we have to be cognizant of the fact that they ve had foreign fighters coming to volunteer for them foreign money foreign weapons so we have to make this the top priority "
"363","CLINTON","and i would also do everything possible to take out their leadership i was involved in a number of efforts to take out al qaida leadership when i was secretary of state including of course taking out bin laden and i think we need to go after baghdadi as well make that one of our organizing principles because we ve got to defeat isis and we ve got to do everything we can to disrupt their propaganda efforts online "
"364","HOLT"," you mention isis and we think of isis certainly as over there but there are american citizens who have been inspired to commit acts of terror on american soil the latest incident of course the bombings we just saw in new york and new jersey the knife attack at a mall in minnesota in the last year deadly attacks in san bernardino and orlando i ll ask this to both of you tell us specifically how you would prevent homegrown attacks by american citizens mr trump "
"365","TRUMP"," well first i have to say one thing very important secretary clinton is talking about taking out isis we will take out isis well president obama and secretary clinton created a vacuum the way they got out of iraq because they got out what they shouldn t have been in but once they got in the way they got out was a disaster and isis was formed "
"366","TRUMP","so she talks about taking them out she s been doing it a long time she s been trying to take them out for a long time but they wouldn t have even been formed if they left some troops behind like or maybe something more than that and then you wouldn t have had them "
"367","TRUMP","or as i ve been saying for a long time and i think you ll agree because i said it to you once had we taken the oil and we should have taken the oil isis would not have been able to form either because the oil was their primary source of income and now they have the oil all over the place including the oil a lot of the oil in libya which was another one of her disasters "
"368","HOLT"," secretary clinton "
"369","CLINTON"," well i hope the fact checkers are turning up the volume and really working hard donald supported the invasion of iraq "
"370","TRUMP"," wrong "
"371","CLINTON"," that is absolutely proved over and over again "
"372","TRUMP"," wrong wrong "
"373","CLINTON"," he actually advocated for the actions we took in libya and urged that gadhafi be taken out after actually doing some business with him one time "
"374","CLINTON","but the larger point and he says this constantly is george w bush made the agreement about when american troops would leave iraq not barack obama "
"375","CLINTON","and the only way that american troops could have stayed in iraq is to get an agreement from the then iraqi government that would have protected our troops and the iraqi government would not give that "
"376","CLINTON","but let s talk about the question you asked lester the question you asked is what do we do here in the united states that s the most important part of this how do we prevent attacks how do we protect our people "
"377","CLINTON","and i think we ve got to have an intelligence surge where we are looking for every scrap of information i was so proud of law enforcement in new york in minnesota in new jersey you know they responded so quickly so professionally to the attacks that occurred by rahami and they brought him down and we may find out more information because he is still alive which may prove to be an intelligence benefit "
"378","CLINTON","so we ve got to do everything we can to vacuum up intelligence from europe from the middle east that means we ve got to work more closely with our allies and that s something that donald has been very dismissive of "
"379","CLINTON","we re working with the longest military alliance in the history of the world to really turn our attention to terrorism we re working with our friends in the middle east many of which as you know are muslim majority nations donald has consistently insulted muslims abroad muslims at home when we need to be cooperating with muslim nations and with the american muslim community "
"380","CLINTON","they re on the front lines they can provide information to us that we might not get anywhere else they need to have close working cooperation with law enforcement in these communities not be alienated and pushed away as some of donald s rhetoric unfortunately has led to "
"381","HOLT"," mr trump"
"382","TRUMP"," well i have to respond "
"383","HOLT"," please respond "
"384","TRUMP"," the secretary said very strongly about working with we ve been working with them for many years and we have the greatest mess anyone s ever seen you look at the middle east it s a total mess under your direction to a large extent "
"385","TRUMP","but you look at the middle east you started the iran deal that s another beauty where you have a country that was ready to fall i mean they were doing so badly they were choking on the sanctions and now they re going to be actually probably a major power at some point pretty soon the way they re going "
"386","TRUMP","but when you look at i was asked on a major show what do you think of and you have to understand i m a businessperson i did really well but i have common sense and i said well i ll tell you i haven t given lots of thought to but two things "
"387","TRUMP","number one the countries of many of them aren t paying their fair share number two and that bothers me because we should be asking we re defending them and they should at least be paying us what they re supposed to be paying by treaty and contract "
"388","TRUMP","and number two i said and very strongly could be obsolete because and i was very strong on this and it was actually covered very accurately in the new york times which is unusual for the new york times to be honest but i said they do not focus on terror and i was very strong and i said it numerous times "
"389","TRUMP","and about four months ago i read on the front page of the wall street journal that is opening up a major terror division and i think that s great and i think we should get because we pay approximately percent of the cost of it s a lot of money to protect other people but i m all for but i said they have to focus on terror also "
"390","TRUMP","and they re going to do that and that was believe me i m sure i m not going to get credit for it but that was largely because of what i was saying and my criticism of "
"391","TRUMP","i think we have to get to go into the middle east with us in addition to surrounding nations and we have to knock the hell out of isis and we have to do it fast when isis formed in this vacuum created by barack obama and secretary clinton and believe me you were the ones that took out the troops not only that you named the day they couldn t believe it they sat back probably and said i can t believe it they said"
"392","CLINTON"," lester we ve covered"
"393","TRUMP"," no wait a minute "
"394","CLINTON"," we ve covered this ground "
"395","TRUMP"," when they formed when they formed this is something that never should have happened it should have never happened now you re talking about taking out isis but you were there and you were secretary of state when it was a little infant now it s in over countries and you re going to stop them i don t think so "
"396","HOLT"," mr trump a lot of these are judgment questions you had supported the war in iraq before the invasion what makes your"
"397","TRUMP"," i did not support the war in iraq "
"398","HOLT"," in "
"399","TRUMP"," that is a mainstream media nonsense put out by her because she frankly i think the best person in her campaign is mainstream media "
"400","HOLT"," my question is since you supported it"
"401","TRUMP"," just would you like to hear"
"402","HOLT"," why is your why is your judgment"
"403","TRUMP"," wait a minute i was against the war in iraq just so you put it out "
"404","HOLT"," the record shows otherwise but why why was"
"405","TRUMP"," the record does not show that "
"406","HOLT"," why was is your judgment any"
"407","TRUMP"," the record shows that i m right when i did an interview with howard stern very lightly first time anyone s asked me that i said very lightly i don t know maybe who knows essentially i then did an interview with neil cavuto we talked about the economy is more important i then spoke to sean hannity which everybody refuses to call sean hannity i had numerous conversations with sean hannity at fox and sean hannity said and he called me the other day and i spoke to him about it he said you were totally against the war because he was for the war "
"408","HOLT"," why is your judgment better than"
"409","TRUMP"," and when he excuse me and that was before the war started sean hannity said very strongly to me and other people he s willing to say it but nobody wants to call him i was against the war he said you used to have fights with me because sean was in favor of the war "
"410","TRUMP","and i understand that side also not very much because we should have never been there but nobody called sean hannity and then they did an article in a major magazine shortly after the war started i think in but they did an article which had me totally against the war in iraq "
"411","TRUMP","and one of your compatriots said you know whether it was before or right after trump was definitely because if you read this article there s no doubt but if somebody and i ll ask the press if somebody would call up sean hannity this was before the war started he and i used to have arguments about the war i said it s a terrible and a stupid thing it s going to destabilize the middle east and that s exactly what it s done it s been a disaster "
"412","HOLT"," my reference was to what you had said in and my question was"
"413","TRUMP"," no no you didn t hear what i said "
"414","HOLT"," why is your judgment why is your judgment any different than mrs clinton s judgment "
"415","TRUMP"," well i have much better judgment than she does there s no question about that i also have a much better temperament than she has you know "
"416","TRUMP","i have a much better she spent let me tell you she spent hundreds of millions of dollars on an advertising you know they get madison avenue into a room they put names oh temperament let s go after i think my strongest asset maybe by far is my temperament i have a winning temperament i know how to win she does not have a"
"417","HOLT"," secretary clinton "
"418","TRUMP"," wait the the other day behind the blue screen i don t know who you were talking to secretary clinton but you were totally out of control i said there s a person with a temperament that s got a problem "
"419","HOLT"," secretary clinton "
"420","CLINTON"," whew "
"421","CLINTON","let s talk about two important issues that were briefly mentioned by donald first you know as a military alliance has something called article and basically it says this an attack on one is an attack on all and you know the only time it s ever been invoked after when the nations of said that they would go to afghanistan with us to fight terrorism something that they still are doing by our side "
"422","CLINTON","with respect to iran when i became secretary of state iran was weeks away from having enough nuclear material to form a bomb they had mastered the nuclear fuel cycle under the bush administration they had built covert facilities they had stocked them with centrifuges that were whirling away "
"423","CLINTON","and we had sanctioned them i voted for every sanction against iran when i was in the senate but it wasn t enough so i spent a year and a half putting together a coalition that included russia and china to impose the toughest sanctions on iran "
"424","CLINTON","and we did drive them to the negotiating table and my successor john kerry and president obama got a deal that put a lid on iran s nuclear program without firing a single shot that s diplomacy that s coalition building that s working with other nations "
"425","CLINTON","the other day i saw donald saying that there were some iranian sailors on a ship in the waters off of iran and they were taunting american sailors who were on a nearby ship he said you know if they taunted our sailors i d blow them out of the water and start another war that s not good judgment "
"426","TRUMP"," that would not start a war "
"427","CLINTON"," that is not the right temperament to be commander in chief to be taunted and the worst part"
"428","TRUMP"," no they were taunting us "
"429","CLINTON"," of what we heard donald say has been about nuclear weapons he has said repeatedly that he didn t care if other nations got nuclear weapons japan south korea even saudi arabia it has been the policy of the united states democrats and republicans to do everything we could to reduce the proliferation of nuclear weapons he even said well you know if there were nuclear war in east asia well you know that s fine"
"430","TRUMP"," wrong "
"431","CLINTON"," have a good time folks "
"432","TRUMP"," it s lies "
"433","CLINTON"," and in fact his cavalier attitude about nuclear weapons is so deeply troubling that is the number one threat we face in the world and it becomes particularly threatening if terrorists ever get their hands on any nuclear material so a man who can be provoked by a tweet should not have his fingers anywhere near the nuclear codes as far as i think anyone with any sense about this should be concerned "
"434","TRUMP"," that line s getting a little bit old i must say i would like to"
"435","CLINTON"," it s a good one though it well describes the problem "
"436","TRUMP"," it s not an accurate one at all it s not an accurate one so i just want to give a lot of things and just to respond i agree with her on one thing the single greatest problem the world has is nuclear armament nuclear weapons not global warming like you think and your your president thinks "
"437","TRUMP","nuclear is the single greatest threat just to go down the list we defend japan we defend germany we defend south korea we defend saudi arabia we defend countries they do not pay us but they should be paying us because we are providing tremendous service and we re losing a fortune that s why we re losing we re losing we lose on everything i say who makes these we lose on everything all i said that it s very possible that if they don t pay a fair share because this isn t years ago where we could do what we re doing we can t defend japan a behemoth selling us cars by the million"
"438","HOLT"," we need to move on "
"439","TRUMP"," well wait but it s very important all i said was they may have to defend themselves or they have to help us out we re a country that owes trillion they have to help us out "
"440","HOLT"," our last"
"441","TRUMP"," as far as the nuclear is concerned i agree it is the single greatest threat that this country has "
"442","HOLT"," which leads to my next question as we enter our last segment here on the still on the subject of securing america on nuclear weapons president obama reportedly considered changing the nation s longstanding policy on first use do you support the current policy mr trump you have two minutes on that "
"443","TRUMP"," well i have to say that you know for what secretary clinton was saying about nuclear with russia she s very cavalier in the way she talks about various countries but russia has been expanding their they have a much newer capability than we do we have not been updating from the new standpoint "
"444","TRUMP","i looked the other night i was seeing b s they re old enough that your father your grandfather could be flying them we are not we are not keeping up with other countries i would like everybody to end it just get rid of it but i would certainly not do first strike "
"445","TRUMP","i think that once the nuclear alternative happens it s over at the same time we have to be prepared i can t take anything off the table because you look at some of these countries you look at north korea we re doing nothing there china should solve that problem for us china should go into north korea china is totally powerful as it relates to north korea "
"446","TRUMP","and by the way another one powerful is the worst deal i think i ve ever seen negotiated that you started is the iran deal iran is one of their biggest trading partners iran has power over north korea "
"447","TRUMP","and when they made that horrible deal with iran they should have included the fact that they do something with respect to north korea and they should have done something with respect to yemen and all these other places "
"448","TRUMP","and when asked to secretary kerry why didn t you do that why didn t you add other things into the deal one of the great giveaways of all time of all time including million in cash nobody s ever seen that before that turned out to be wrong it was actually billion in cash obviously i guess for the hostages it certainly looks that way "
"449","TRUMP","so you say to yourself why didn t they make the right deal this is one of the worst deals ever made by any country in history the deal with iran will lead to nuclear problems all they have to do is sit back years and they don t have to do much "
"450","HOLT"," your two minutes is expired "
"451","TRUMP"," and they re going to end up getting nuclear i met with bibi netanyahu the other day believe me he s not a happy camper "
"452","HOLT"," all right mrs clinton secretary clinton you have two minutes "
"453","CLINTON"," well let me let me start by saying words matter words matter when you run for president and they really matter when you are president and i want to reassure our allies in japan and south korea and elsewhere that we have mutual defense treaties and we will honor them "
"454","CLINTON","it is essential that america s word be good and so i know that this campaign has caused some questioning and worries on the part of many leaders across the globe i ve talked with a number of them but i want to on behalf of myself and i think on behalf of a majority of the american people say that you know our word is good "
"455","CLINTON","it s also important that we look at the entire global situation there s no doubt that we have other problems with iran but personally i d rather deal with the other problems having put that lid on their nuclear program than still to be facing that "
"456","CLINTON","and donald never tells you what he would do would he have started a war would he have bombed iran if he s going to criticize a deal that has been very successful in giving us access to iranian facilities that we never had before then he should tell us what his alternative would be but it s like his plan to defeat isis he says it s a secret plan but the only secret is that he has no plan "
"457","CLINTON","so we need to be more precise in how we talk about these issues people around the word follow our presidential campaigns so closely trying to get hints about what we will do can they rely on us are we going to lead the world with strength and in accordance with our values that s what i intend to do i intend to be a leader of our country that people can count on both here at home and around the world to make decisions that will further peace and prosperity but also stand up to bullies whether they re abroad or at home "
"458","CLINTON","we cannot let those who would try to destabilize the world to interfere with american interests and security"
"459","HOLT"," your two minutes is"
"460","CLINTON"," to be given any opportunities at all "
"461","HOLT"," is expired "
"462","TRUMP"," lester one thing i d like to say "
"463","HOLT"," very quickly twenty seconds "
